Longitude,Latitude,Fellow Artists,Artist,Concert Date,Concert,Venue,Location,Hometown,Home Longitude,Home Latitude
-0.125079,51.505809,,Ed Sheeran,19/02/2012,War Child,Shepherd's Bush Empire,"London, UK",Framlingham,1.34234,52.222283
-73.988863,40.745820,,Ed Sheeran,29/10/2013,Ed Sheeran / Snow Patrol,Madison Square Garden,"New York, NY",Framlingham,1.34234,52.222283
-83.133654,42.680396,Austin Mahone,Ed Sheeran,12/06/2014,Icona Pop / Little Mix / Timeflies / Ed Sheeran / Amp Live / Austin Mahone,Meadow Brook Amphitheatre,"Rochester Hills, MI",Framlingham,1.34234,52.222283
-93.087835,44.952533,,Ed Sheeran,04/12/2012,KDWB Jingle Ball 2012,Xcel Energy Center,"St Paul, MN",Framlingham,1.34234,52.222283
-0.125079,51.505809,Muse,Ben Howard,20/02/2013,Muse / Robbie Williams / Justin Timberlake / Taylor Swift / One Direction / Ben Howard / Mumford & Sons / Emeli Sandé,The 02 Arena,"London, UK",Totnes,-3.685109,50.434792
-1.622572,54.977101,,Ed Sheeran,15/10/2011,Ed Sheeran / Rizzle Kicks / Mikill Pane,Northumbria University Students Union,"Newcastle Upon Tyne,",Framlingham,1.34234,52.222283
-73.988863,40.745820,Snow Patrol,Ed Sheeran,29/10/2013,Ed Sheeran / Snow Patrol,Madison Square Garden,"New York, NY",Framlingham,1.34234,52.222283
-97.138362,49.893482,Rixton,Ed Sheeran,12/06/2015,Ed Sheeran / Rixton,Bell MTS Place (formerly MTS Centre),"Winnipeg, MB",Framlingham,1.34234,52.222283
-79.394668,43.654563,,Ed Sheeran,31/08/2018,Ed Sheeran / Snow Patrol / Anne-Marie,Rogers Centre,"Toronto, ON",Framlingham,1.34234,52.222283
144.963180,-37.807092,Side View,Ed Sheeran,06/03/2013,Ed Sheeran / Side View / Rear View,Festival Hall,"Melbourne, VIC",Framlingham,1.34234,52.222283
144.963180,-37.807092,,Ed Sheeran,30/03/2015,Ed Sheeran,Rod Laver Arena,"Melbourne, VIC",Framlingham,1.34234,52.222283
-122.419722,37.776648,Matt Nathanson,Ed Sheeran,30/09/2012,Zen 2012 / Alanis Morissette / Matt Nathanson / Ed Sheeran / Phillip Phillips / Tristan Prettyman / Hedley,"Sharon Meadow, Golden Gate Park","San Francisco, CA",Framlingham,1.34234,52.222283
-75.173719,39.953464,,Ed Sheeran,19/07/2013,The Red Tour,Lincoln Financial Field,"Philadelphia, PA",Framlingham,1.34234,52.222283
-75.173719,39.953464,,Ed Sheeran,27/09/2018,Divide Tour,Lincoln Financial Field,"Philadelphia, PA",Framlingham,1.34234,52.222283
-82.451586,27.954319,Ke$ha,Ed Sheeran,09/12/2012,Justin Bieber / Ke$ha / OneRepublic / Sean Kingston / Ed Sheeran / The Ready Set / Bridgit Mendler / Austin Mahone / PSY / Walk the Moon,St. Pete Times Forum,"Tampa, FL",Framlingham,1.34234,52.222283
-118.149343,34.146949,,Ed Sheeran,18/08/2018,Divide Tour,Rose Bowl Stadium,"Pasadena, CA",Framlingham,1.34234,52.222283
-80.325977,26.150822,Kesha,Ed Sheeran,08/12/2012,Flo Rida / Enrique Iglesias / Kesha / Megan & Liz / Neon Trees / Afrojack / OneRepublic / Ed Sheeran / Karmin / Cher Lloyd / PSY / Zedd / Fun. / Austin Mahone,BB&T Center,"Sunrise, FL",Framlingham,1.34234,52.222283
-71.243295,42.064948,Passenger,Ed Sheeran,25/09/2015,Ed Sheeran / Passenger / Christina Perri,Gilette Stadium,"Foxboro, MA",Framlingham,1.34234,52.222283
-118.250767,34.052391,,Ed Sheeran,12/08/2017,Ed Sheeran,The GRAMMY Museum,"Los Angeles, CA",Framlingham,1.34234,52.222283
-93.087835,44.952533,,Ed Sheeran,01/07/2017,Ed Sheeran,Xcel Energy Center,"St Paul, MN",Framlingham,1.34234,52.222283
-122.268916,37.801775,,Ed Sheeran,04/05/2012,Snow Patrol / Ed Sheeran,Fox Theater,"Oakland, CA",Framlingham,1.34234,52.222283
,,,Ed Sheeran,11/01/2017,Taylor Swift; Ed Sheeran,,,Framlingham,1.34234,52.222283
6.021689,50.892486,,Ben Howard,14/06/2013,Pinkpop 2013,Evenemententerrein Megaland,"Landgraaf, NL",Totnes,-3.685109,50.434792
-87.603714,41.890135,Taylor Swift,Ed Sheeran,10/08/2013,Ed Sheeran / Taylor Swift,Soldier Field,"Chicago, IL",Framlingham,1.34234,52.222283
-122.419722,37.776648,,Ed Sheeran,21/08/2018,Ed Sheeran / Snow Patrol / Anne-Marie,AT&T Park,"San Francisco, CA",Framlingham,1.34234,52.222283
-118.250767,34.052391,,Ed Sheeran,20/08/2013,The Red Tour,The Staples Center,"Los Angeles, CA",Framlingham,1.34234,52.222283
-84.382869,33.747525,,Ed Sheeran,09/11/2018,Ed Sheeran / Snow Patrol / Lauv,Mercedes-benz Stadium,"Atlanta, GA",Framlingham,1.34234,52.222283
18.067239,59.329375,Anne-Marie,Ed Sheeran,14/07/2018,Ed Sheeran / Anne-Marie,Friends Arena,"Stockholm, Sweden",Framlingham,1.34234,52.222283
-82.451586,27.954319,,Ed Sheeran,10/09/2015,Ed Sheeran,St. Pete Times Forum,"Tampa, FL",Framlingham,1.34234,52.222283
-75.121151,39.925640,HAIM,Ben Howard,17/02/2013,Mumford & Sons / Ben Howard / HAIM,BB&T Pavilion,"Camden, NJ",Totnes,-3.685109,50.434792
-74.077492,40.806756,,Ed Sheeran,22/09/2018,Ed Sheeran,MetLife Stadium,"East Rutherford, NJ",Framlingham,1.34234,52.222283
144.963180,-37.807092,Missy Higgins,Ed Sheeran,10/03/2018,Ed Sheeran / Missy Higgins,Etihad Stadium,"Melbourne, VIC",Framlingham,1.34234,52.222283
-0.125079,51.505809,,Ed Sheeran,14/06/2018,Ed Sheeran / Jamie Lawson,Wembley Stadium,"London, UK",Framlingham,1.34234,52.222283
18.067239,59.329375,Jamie Lawson,Ed Sheeran,12/11/2014,Ed Sheeran / Jamie Lawson / Saint Raymond,Ericsson Globe Arena,"Stockholm, Sweden",Framlingham,1.34234,52.222283
-117.168317,32.715551,Rixton,Ed Sheeran,23/06/2015,Ed Sheeran / Rixton,Valley View Casino Center,"San Diego, CA",Framlingham,1.34234,52.222283
-121.488213,38.580748,James Blunt,Ed Sheeran,01/08/2017,Ed Sheeran / James Blunt,Golden 1 Center,"Sacramento, CA",Framlingham,1.34234,52.222283
-79.994914,40.439697,,Ed Sheeran,12/05/2015,Ed Sheeran,CONSOL Energy Center,"Pittsburgh, PA",Framlingham,1.34234,52.222283
-94.545458,39.099697,James Blunt,Ed Sheeran,29/06/2017,Ed Sheeran / James Blunt,Sprint Center,"Kansas City, MO",Framlingham,1.34234,52.222283
5.124051,52.089388,,Ben Howard,18/11/2018,Ben Howard / FARE,TivoliVredenburg,"Utrecht, Netherlands",Totnes,-3.685109,50.434792
-105.190629,39.653107,Daughter,Ben Howard,02/10/2015,Ben Howard / Daughter,Red Rocks Amphitheatre,"Morrison, CO",Totnes,-3.685109,50.434792
-83.001917,39.958094,Taylor Swift,Ed Sheeran,08/05/2013,Taylor Swift / Ed Sheeran,Nationwide Arena,"Columbus, OH",Framlingham,1.34234,52.222283
144.963180,-37.807092,Conrad Sewell,Ed Sheeran,30/03/2015,Ed Sheeran / Jamie Lawson / Conrad Sewell,Rod Laver Arena,Melbourne,Framlingham,1.34234,52.222283
-71.058831,42.361474,,Ed Sheeran,23/09/2017,Ed Sheeran,TD Garden,"Boston, MA",Framlingham,1.34234,52.222283
-79.394668,43.654563,,Ed Sheeran,15/06/2013,Ed Sheeran / Austin Mahone / Taylor Swift,Rogers Centre,"Toronto, ON",Framlingham,1.34234,52.222283
-83.133654,42.680396,Little Mix,Ed Sheeran,12/06/2014,Icona Pop / Little Mix / Timeflies / Ed Sheeran / Amp Live / Austin Mahone,Meadow Brook Amphitheatre,"Rochester Hills, MI",Framlingham,1.34234,52.222283
174.756926,-36.853778,,Ed Sheeran,24/03/2018,Divide Tour,Mt Smart Stadium,"Auckland, New Zealand",Framlingham,1.34234,52.222283
-6.257303,53.349187,Bell X1,Ed Sheeran,24/07/2015,Ed Sheeran / Bell X1 / Jamie Lawson / Gavin James,Croke Park Stadium,"Dublin,",Framlingham,1.34234,52.222283
-122.322863,47.603573,Cher Lloyd,Ed Sheeran,16/12/2012,Calvin Harris / Afrojack / 3OH!3 / Cher Lloyd / Ed Sheeran / Owl City / Alex Clare,WAMU Theater,"Seattle, WA",Framlingham,1.34234,52.222283
144.963180,-37.807092,Rudimental,Ed Sheeran,05/12/2015,Ed Sheeran / Rudimental / Foy Vance,AAMI Park,Melbourne,Framlingham,1.34234,52.222283
144.963180,-37.807092,,Ed Sheeran,05/12/2015,Ed Sheeran / Rudimental / Passenger / Foy Vance,AAMI Park,"Melbourne, VIC",Framlingham,1.34234,52.222283
-2.242669,53.480276,,Ed Sheeran,22/04/2017,Ed Sheeran,Manchester Arena,"Manchester, England",Framlingham,1.34234,52.222283
-81.028233,34.001571,,Ed Sheeran,23/03/2013,Taylor Swift / Ed Sheeran / Brett Eldredge,Colonial Life Arena,"Columbia, SC",Framlingham,1.34234,52.222283
-86.152095,39.771215,,Ed Sheeran,08/09/2017,÷ Tour,Bankers Life Fieldhouse,"Indianapolis, IN",Framlingham,1.34234,52.222283
151.218700,-33.897890,,Ben Howard,30/05/2015,Ben Howard,Hordern Pavillion,"Moore Park, NSW",Totnes,-3.685109,50.434792
-73.988863,40.745820,,Ben Howard,06/02/2013,Mumford & Sons / Ben Howard / The Felice Brothers,Barclay's Center,"New York, NY",Totnes,-3.685109,50.434792
-82.393036,34.852305,,Ed Sheeran,26/03/2013,Ed Sheeran,Furman Amphitheater,"Greenville, SC",Framlingham,1.34234,52.222283
-122.272136,37.871255,,Ed Sheeran,26/06/2015,x World Tour,Greek Theatre,"Berkeley, CA",Framlingham,1.34234,52.222283
-121.488213,38.580748,,Ed Sheeran,27/08/2013,Ed Sheeran / Taylor Swift,Sleep Train Arena,"Sacramento, CA",Framlingham,1.34234,52.222283
-3.466419,56.205621,,Ben Howard,12/07/2014,T in the Park Day 2,Balado,"Balado, UK",Totnes,-3.685109,50.434792
8.925297,47.973915,,Ben Howard,23/06/2015,Southside Festival 2015,Take Off Park,"Neuhausen ob Eck, Germany",Totnes,-3.685109,50.434792
8.537057,47.376482,,Ed Sheeran,19/03/2017,Ed Sheeran,Hallenstadion,Zürich,Framlingham,1.34234,52.222283
-99.149029,19.438248,,Ed Sheeran,10/06/2017,Ed Sheeran / Antonio Lulic,Sports Palace / Palacio de los Deportes,"Mexico City,",Framlingham,1.34234,52.222283
-93.255974,44.974890,,Ed Sheeran,16/09/2015,Ed Sheeran / Christina Perri,Excel Energy Center,"Minneapolis, MN",Framlingham,1.34234,52.222283
-71.243295,42.064948,Chris Martin,Ed Sheeran,26/09/2015,Ed Sheeran / Passenger / Chris Martin,Gillette Stadium,"Foxborough, MA",Framlingham,1.34234,52.222283
-77.038258,38.907194,,Ed Sheeran,19/09/2017,Ed Sheeran / James Blunt,Verizon Center,"Washington, D.C.",Framlingham,1.34234,52.222283
-93.087835,44.952533,,Ed Sheeran,01/07/2017,Divide Tour,Xcel Energy Center,"St Paul, MN",Framlingham,1.34234,52.222283
-73.988863,40.745820,,Ben Howard,29/03/2012,"Communion Presents 2012 The Austin to Boston: Ben Howard, The Staves, Nathaniel Ratecliff and Bear's Den",Mercury Lounge,"New York, NY",Totnes,-3.685109,50.434792
8.670165,50.106908,,Ed Sheeran,18/11/2014,Jamie Lawson / Saint Raymond / Ed Sheeran,Jahrhunderhalle,"Frankfurt, DE",Framlingham,1.34234,52.222283
-96.821960,33.151372,,Ed Sheeran,05/09/2015,Ed Sheeran / Christina Perri,Toyota Stadium,"Frisco, Texas",Framlingham,1.34234,52.222283
4.898671,52.369580,Nick Mulvey,Ben Howard,08/09/2014,Ben Howard / Nick Mulvey,Paradiso,"Amsterdam, Netherlands",Totnes,-3.685109,50.434792
-0.125079,51.505809,Flo Rida,Ed Sheeran,09/06/2012,Coldplay / Usher / Justin Bieber / The Wanted / Jessie J / Example / Katy Perry / Ed Sheeran / Kelly Clarkson / Flo Rida / Pitbull,Wembley Stadium,"London, UK",Framlingham,1.34234,52.222283
-95.988568,36.154434,,Ed Sheeran,07/08/2013,Taylor Swift / Ed Sheeran,BOK Center,"Tulsa, OK",Framlingham,1.34234,52.222283
-118.250767,34.052391,,Ed Sheeran,11/08/2017,Ed Sheeran,Staples Center,"Los Angeles, CA",Framlingham,1.34234,52.222283
-118.250767,34.052391,,Ben Howard,27/09/2018,Ben Howard / Wye Oak,Shrine Auditorium,"Los Angeles, CA",Totnes,-3.685109,50.434792
-78.641050,35.779027,,Ed Sheeran,02/09/2017,Divide Tour,PNC Raleigh,"Raleigh, NC",Framlingham,1.34234,52.222283
6.021689,50.892486,,Ben Howard,14/06/2013,Pinkpop,Evenemententerrein Megaland,"Landgraaf, NL",Totnes,-3.685109,50.434792
-95.944011,41.254800,,Ed Sheeran,11/09/2017,Divide tour,Century Link Center,"Omaha, NE",Framlingham,1.34234,52.222283
-74.077492,40.806756,Snow Patrol,Ed Sheeran,22/09/2018,Ed Sheeran / Snow Patrol / Anne-Marie,MetLife Stadium,"East Rutherford, NJ",Framlingham,1.34234,52.222283
-86.152095,39.771215,Hot Chelle Rae,Ed Sheeran,07/07/2013,Ed Sheeran / Cher Lloyd / The Cab / Hot Chelle Rae / A Great Big World / Cher Lloyd & More / Cody Simpson,The Farm Bureau Insurance Lawn at White River State Park,"Indianapolis, IN",Framlingham,1.34234,52.222283
-51.211555,-30.037468,,Ed Sheeran,17/02/2019,Ed Sheeran / Passenger,Arena do Grêmio,"Porto Alegre, RS",Framlingham,1.34234,52.222283
-75.173719,39.953464,Olly Murs,Ed Sheeran,05/12/2012,Justin Bieber / PSY / Cher Lloyd / Ed Sheeran / The Wanted / OneRepublic / Bridgit Mendler / Karmin / Olly Murs,Wells Fargo Center,"Philadelphia, PA",Framlingham,1.34234,52.222283
-80.325977,26.150822,OneRepublic,Ed Sheeran,08/12/2012,Flo Rida / Enrique Iglesias / Kesha / Megan & Liz / Neon Trees / Afrojack / OneRepublic / Ed Sheeran / Karmin / Cher Lloyd / PSY / Zedd / Fun. / Austin Mahone,BB&T Center,"Sunrise, FL",Framlingham,1.34234,52.222283
-79.394668,43.654563,,Ed Sheeran,12/09/2012,North American Tour,Echo Beach,"Toronto, ON",Framlingham,1.34234,52.222283
,,Little Mix,Ed Sheeran,12/06/2014,Ed Sheeran / Little Mix / Icona Pop / Austin Mahone,,,Framlingham,1.34234,52.222283
5.692105,52.455127,,Ben Howard,17/08/2012,Lowlands Festival 2012,Evenemententerrein Walibi World,"Biddinghuizen,",Totnes,-3.685109,50.434792
-81.528107,28.371154,Passenger,Ed Sheeran,08/09/2012,Ed Sheeran / Passenger,House of Blues,"Lake Buena Vista, FL",Framlingham,1.34234,52.222283
115.892358,-31.954034,Passenger,Ed Sheeran,02/12/2015,Ed Sheeran / Rudimental / Passenger / Foy Vance,nib Stadium,"Perth, WA",Framlingham,1.34234,52.222283
144.943309,-37.806804,Passenger,Ed Sheeran,06/03/2013,Ed Sheeran / Passenger / Gabrielle Aplin,Festival Hall,"West Melbourne, VIC",Framlingham,1.34234,52.222283
-118.250767,34.052391,,Ed Sheeran,01/10/2012,Vh1 You Oughta Know,The Wiltern,"Los Angeles, CA",Framlingham,1.34234,52.222283
12.571957,55.676087,,Ed Sheeran,11/11/2014,Multiply Tour,Forum,"Copenhagen, Denmark",Framlingham,1.34234,52.222283
-0.125079,51.505809,Band of Skulls,Ben Howard,14/12/2011,Kaiser Chiefs / The Maccabees / The Horrors / Band of Skulls / Tribes / Augustines / Ben Howard,O2 Academy Brixton,"London, UK",Totnes,-3.685109,50.434792
144.981957,-37.863763,Georgi Kay,Ed Sheeran,03/08/2012,Ed Sheeran / Georgi Kay,Palais Theatre,"St Kilda, VIC",Framlingham,1.34234,52.222283
-86.767484,36.160444,James Blunt,Ed Sheeran,06/10/2017,Ed Sheeran / James Blunt,Bridgestone Arena,"Nashville,TN",Framlingham,1.34234,52.222283
-82.451586,27.954319,,Ed Sheeran,29/08/2017,Divide Tour,Amalie Arena,"Tampa, FL",Framlingham,1.34234,52.222283
-80.325977,26.150822,Cher Lloyd,Ed Sheeran,08/12/2012,Flo Rida / Enrique Iglesias / Kesha / Megan & Liz / Neon Trees / Afrojack / OneRepublic / Ed Sheeran / Karmin / Cher Lloyd / PSY / Zedd / Fun. / Austin Mahone,BB&T Center,"Sunrise, FL",Framlingham,1.34234,52.222283
-118.326822,34.093172,Snow Patrol,Ed Sheeran,08/05/2012,Ed Sheeran / Snow Patrol / Rousseau,Hollywood Palladium,"Hollywood, CA",Framlingham,1.34234,52.222283
144.963180,-37.807092,Rear View,Ed Sheeran,06/03/2013,Ed Sheeran / Side View / Rear View,Festival Hall,"Melbourne, VIC",Framlingham,1.34234,52.222283
15.638801,48.204147,,Ed Sheeran,16/08/2012,FM4 Frequency Festival,Green Park St. Pölten,"St. Pölten, Lower Austria",Framlingham,1.34234,52.222283
-77.307847,38.851968,,Ben Howard,14/02/2013,Ben Howard / Mumford & Sons,"EagleBank Arena, George Mason University","Fairfax, VA",Totnes,-3.685109,50.434792
-86.087415,35.481032,,Ben Howard,12/06/2014,Bonnaroo 2014,The Farm,"Manchester, TN",Totnes,-3.685109,50.434792
-86.767484,36.160444,,Ed Sheeran,06/10/2018,Ed Sheeran / Snow Patrol,Nissan Stadium,"Nashville, TN",Framlingham,1.34234,52.222283
-1.622572,54.977101,,Ben Howard,30/05/2010,Evolution Festival Weekender 2010,"Spillers Wharf, Baltic Square & Ballast Hill",Newcastle Upon Tyne,Totnes,-3.685109,50.434792
-75.173719,39.953464,,Ed Sheeran,20/07/2013,Taylor Swift / Ed Sheeran / Austin Mahone,Lincoln Financial Field,"Philadelphia, PA",Framlingham,1.34234,52.222283
8.925297,47.973915,,Ed Sheeran,22/06/2012,Southside Festival,take-off GewerbePark,"Neuhausen ob Eck, Germany",Framlingham,1.34234,52.222283
-122.268916,37.801775,Snow Patrol,Ed Sheeran,04/05/2012,Snow Patrol / Ed Sheeran,Fox Theater,"Oakland, CA",Framlingham,1.34234,52.222283
-77.038258,38.907194,,Ed Sheeran,22/09/2012,Ed Sheeran / Passenger / Selah Sue,9:30 Club,"Washington, D.C.",Framlingham,1.34234,52.222283
-77.038258,38.907194,,Ed Sheeran,22/09/2015,Ed Sheeran / Christina Perri,Verizon Center,"Washington, D.C.",Framlingham,1.34234,52.222283
-71.243295,42.064948,,Ed Sheeran,15/09/2018,Ed Sheeran / Snow Patrol / Anne-Marie,Gillette Stadium,"Foxborough, MA",Framlingham,1.34234,52.222283
-87.902928,43.039057,,Ed Sheeran,24/10/2018,Ed Sheeran,Miller Park,"Milwaukee, WI",Framlingham,1.34234,52.222283
-71.243295,42.064948,Passenger,Ed Sheeran,26/09/2015,Ed Sheeran / Passenger / Chris Martin,Gillette Stadium,"Foxborough, MA",Framlingham,1.34234,52.222283
-118.250767,34.052391,Rizzle Kicks,Ed Sheeran,09/02/2013,Ed Sheeran / Rizzle Kicks / Foy Vance,Hollywood Palladium,"Los Angeles, CA",Framlingham,1.34234,52.222283
-118.326822,34.093172,,Ed Sheeran,16/06/2014,Big Night Out,Hollywood Bowl,"Hollywood, CA",Framlingham,1.34234,52.222283
-118.250767,34.052391,Bahamas,Ben Howard,06/06/2012,Ben Howard / Bahamas,Troubadour,"Los Angeles, CA",Totnes,-3.685109,50.434792
6.021689,50.892486,,Ben Howard,14/06/2013,Pinkpop 2013,Megaland,"Landgraaf, Netherlands",Totnes,-3.685109,50.434792
-83.001917,39.958094,,Ed Sheeran,08/05/2013,Taylor Swift,Nationwide Arena,"Columbus, OH",Framlingham,1.34234,52.222283
-97.118866,32.737495,,Ed Sheeran,25/05/2013,Red Tour,ATT Stadium,"Arlington, TX",Framlingham,1.34234,52.222283
144.963180,-37.807092,Foy Vance,Ed Sheeran,06/12/2015,Ed Sheeran / Rudimental / Foy Vance / Passenger,AAMI Park,Melbourne,Framlingham,1.34234,52.222283
-9.230885,38.701016,,Ben Howard,10/07/2014,NOS Alive 2014,Passeio Marítimo de Algés,"Algés,",Totnes,-3.685109,50.434792
-0.125079,51.505809,OneRepublic,Ed Sheeran,10/07/2015,Ed Sheeran / Foy Vance / OneRepublic,Wembley Stadium,"London, UK",Framlingham,1.34234,52.222283
4.398090,51.221485,,Ed Sheeran,05/04/2017,Ed Sheeran,Sportpaleis,"Antwerpen, Belgium",Framlingham,1.34234,52.222283
4.898671,52.369580,,Ben Howard,19/12/2014,Ben Howard / Hiss Golden Messenger,AFAS Live,"Amsterdam,",Totnes,-3.685109,50.434792
-6.257303,53.349187,,Ed Sheeran,18/05/2018,Ed Sheeran / Anne-Marie / Jamie Lawson,Phoenix Park,"Dublin,",Framlingham,1.34234,52.222283
-79.394668,43.654563,,Ed Sheeran,30/08/2018,Ed Sheeran,Rogers Centre,"Toronto, ON",Framlingham,1.34234,52.222283
-73.946298,40.679985,,Ed Sheeran,01/10/2017,Ed Sheeran / James Blunt,Barclays Center,"Brooklyn, NY",Framlingham,1.34234,52.222283
-81.702427,41.497357,,Ed Sheeran,09/09/2017,÷ Tour,Quicken Loans Arena,"Cleveland, OH",Framlingham,1.34234,52.222283
115.892358,-31.954034,,Ed Sheeran,03/03/2018,Ed Sheeran,Optus Stadium,"Perth, WA, Australia",Framlingham,1.34234,52.222283
-94.545458,39.099697,,Ed Sheeran,29/06/2017,Ed Sheeran / James Blunt,Sprint Center,"Kansas City, MO",Framlingham,1.34234,52.222283
-118.250767,34.052391,Foy Vance,Ed Sheeran,17/02/2013,Ed Sheeran / Rizzle Kicks / Foy Vance,Microsoft Theater,"Los Angeles, CA",Framlingham,1.34234,52.222283
152.999179,-27.475018,,Ben Howard,29/05/2015,Ben Howard,The Tivoli,"Brisbane, QLD",Totnes,-3.685109,50.434792
-122.322863,47.603573,Passenger,Ed Sheeran,06/10/2012,Ed Sheeran / Passenger / Selah Sue,Showbox SoDo,"Seattle, WA",Framlingham,1.34234,52.222283
4.694107,50.971290,,Ben Howard,05/07/2018,Rock Werchter 2018,Festivalpark,"Werchter,",Totnes,-3.685109,50.434792
151.197465,-33.875250,,Ed Sheeran,15/03/2018,Ed Sheeran,ANZ Stadium,Sydney Olympic Park,Framlingham,1.34234,52.222283
-114.071192,51.047865,Rixton,Ed Sheeran,17/06/2015,Ed Sheeran / Rixton,Scotiabank Saddledome,"Calgary, AB",Framlingham,1.34234,52.222283
-79.994914,40.439697,,Ed Sheeran,15/05/2015,Ed Sheeran,CONSOL Energy Center,"Pittsburgh, PA",Framlingham,1.34234,52.222283
-117.168317,32.715551,,Ed Sheeran,06/08/2017,Divide Tour,Valley View Casino Center,"San Diego, CA",Framlingham,1.34234,52.222283
-71.058831,42.361474,,Ben Howard,22/09/2012,Ben Howard,The Paradise Rock Club,"Boston, MA",Totnes,-3.685109,50.434792
-81.028233,34.001571,Brett Eldredge,Ed Sheeran,23/03/2013,Taylor Swift / Ed Sheeran / Brett Eldredge,Colonial Life Arena,Columbia SC,Framlingham,1.34234,52.222283
-1.906881,52.484006,,Ben Howard,21/01/2019,Ben Howard: 'Noonday Dream' Tour,Symphony Hall,"Birmingham, UK",Totnes,-3.685109,50.434792
-71.058831,42.361474,,Ed Sheeran,23/09/2017,Divide Tour,TD Garden,"Boston, MA",Framlingham,1.34234,52.222283
9.974471,53.550453,,Ed Sheeran,26/03/2017,Ed Sheeran,Barclaycard Arena,"Hamburg, DE",Framlingham,1.34234,52.222283
2.174163,41.384942,,Ben Howard,12/07/2018,Festival Cruïlla 2018,Parc del Fòrum,"Barcelona,",Totnes,-3.685109,50.434792
-84.382869,33.747525,,Ed Sheeran,12/09/2015,Ed Sheeran / Christina Perri / Jamie Lawson,Phillips Arena,"Atlanta, GA",Framlingham,1.34234,52.222283
-2.589657,51.165799,,Ed Sheeran,29/06/2014,Glastonbury,Worthy Farm,"Pilton, England",Framlingham,1.34234,52.222283
144.963180,-37.807092,,Ed Sheeran,11/03/2018,Ed Sheeran,Etihad stadium,"Melbourne, Australia",Framlingham,1.34234,52.222283
-77.038258,38.907194,,Ed Sheeran,11/05/2013,The Red Tour,Verizon Center,"Washington, D.C.",Framlingham,1.34234,52.222283
-95.988568,36.154434,,Ed Sheeran,17/08/2017,Divide Tour,BOK Center,"Tulsa, OK",Framlingham,1.34234,52.222283
-73.988863,40.745820,,Ed Sheeran,30/01/2013,Ed Sheeran,Radio City Music Hall,"New York, NY",Framlingham,1.34234,52.222283
-8.477122,51.899996,Jamie Lawson,Ed Sheeran,04/05/2018,Ed Sheeran / Anne-Marie / Jamie Lawson,Pairc Ui Chaoimh,"Cork,",Framlingham,1.34234,52.222283
-122.322863,47.603573,,Ed Sheeran,25/08/2018,Ed Sheeran / Snow Patrol / Anne-Marie,CenturyLink Field,"Seattle, WA",Framlingham,1.34234,52.222283
18.067239,59.329375,,Ed Sheeran,14/07/2018,Ed Sheeran / Anne Marie,Friends Arena,"Stockholm, Sweden",Framlingham,1.34234,52.222283
-86.152095,39.771215,,Ed Sheeran,22/04/2012,Snow Patrol / Ed Sheeran,Egyptian Room at Old National Centre,"Indianapolis, IN",Framlingham,1.34234,52.222283
-3.188144,55.953271,,Ed Sheeran,12/11/2012,,Usher Hall,Edinburgh,Framlingham,1.34234,52.222283
-81.378980,28.537773,,Ed Sheeran,08/09/2015,Multiply Tour,Amway Center,"Orlando, FL",Framlingham,1.34234,52.222283
-73.988863,40.745820,,Ed Sheeran,13/04/2012,Snow Patrol / Ed Sheeran,Terminal 5,"New York, NY",Framlingham,1.34234,52.222283
-73.988863,40.745820,,Ed Sheeran,03/05/2013,#BeIlluminated,The Box,"New York, NY",Framlingham,1.34234,52.222283
-117.168317,32.715551,Selah Sue,Ed Sheeran,02/10/2012,Ed Sheeran / Passenger / Selah Sue,House of Blues,"San Diego, CA",Framlingham,1.34234,52.222283
18.067239,59.329375,Jamie Lawson,Ed Sheeran,12/11/2014,Ed Sheeran / Jamie Lawson,Ericsson Globe Arena,"Stockholm,",Framlingham,1.34234,52.222283
4.694107,50.971290,,Ben Howard,06/07/2018,Rock Werchter 2018,Werchter Park,"Werchter, Belguim",Totnes,-3.685109,50.434792
-122.691520,45.515643,,Ed Sheeran,30/07/2017,Divide,Moda Center at the Rose Quarter,"Portland, OR",Framlingham,1.34234,52.222283
-73.988863,40.745820,,Ed Sheeran,26/09/2015,Global Citizens Festival,Central Park,"New York, NY",Framlingham,1.34234,52.222283
-83.051879,42.330650,,Ed Sheeran,27/09/2017,Divide Tour,Little Caesars Arena,"Detroit, MI",Framlingham,1.34234,52.222283
-123.118713,49.283907,,Ben Howard,17/04/2013,Ben Howard / Tom Curren,Orpheum Annex Theatre,"Vancouver, BC",Totnes,-3.685109,50.434792
-74.171064,40.734616,Taylor Swift,Ed Sheeran,28/03/2013,Taylor Swift / Ed Sheeran,Prudential Center,"Newark, NJ",Framlingham,1.34234,52.222283
-118.149343,34.146949,,Ed Sheeran,18/08/2018,2018 North American Stadium Tour,Rose Bowl,"Pasadena, CA",Framlingham,1.34234,52.222283
-75.173719,39.953464,,Ed Sheeran,23/09/2012,,Festival Pier at Penn's Landing,"Philadelphia, PA",Framlingham,1.34234,52.222283
-82.451586,27.954319,Bridgit Mendler,Ed Sheeran,09/12/2012,Justin Bieber / Kesha / OneRepublic / Sean Kingston / Ed Sheeran / The Ready Set / Bridgit Mendler / Austin Mahone / Walk the Moon / PSY,Amalie Arena,"Tampa, FL",Framlingham,1.34234,52.222283
