Airline,CustomerID,How_likely_are_you_to_recommend_this_airline
Parisian-Kovacek,fdd4676,8
Parisian-Kovacek,ad7aef5,8
Parisian-Kovacek,41ef0e1,9
Parisian-Kovacek,a77af72,9
Parisian-Kovacek,1485032,8
Parisian-Kovacek,9240b32,8
Parisian-Kovacek,1f2c865,5
Parisian-Kovacek,515d630,8
Parisian-Kovacek,4d02413,7
West and Sons,41aca63,5
West and Sons,802ea11,4
West and Sons,41929fe,8
West and Sons,5963bde,5
West and Sons,a08a61d,9
West and Sons,9daf39e,7
West and Sons,a2f38d6,10
West and Sons,8d26551,1
West and Sons,7744eac,8
West and Sons,f9040c9,9
West and Sons,9ee300c,1
West and Sons,8b2eb9b,0
West and Sons,ef1c23e,9
West and Sons,c9aed70,10
West and Sons,48f573c,1
West and Sons,e36b23b,9
West and Sons,71fce44,7
West and Sons,8117730,10
West and Sons,75d2c89,2
West and Sons,969098,9
West and Sons,34c462f,0
West and Sons,d0aff36,9
West and Sons,c0eb83f,10
West and Sons,2b6fb46,3
West and Sons,c06f89d,9
West and Sons,062056e,2
West and Sons,8f90cce,7
West and Sons,a6eab69,9
West and Sons,053487f,8
West and Sons,6ec567b,9
West and Sons,0edc279,8
West and Sons,1192fa4,7
West and Sons,099296e,6
West and Sons,b621515,7
West and Sons,f67c6bb,7
West and Sons,b3282b4,10
West and Sons,9b54951,8
West and Sons,b030564,7
West and Sons,2040437,1
West and Sons,a60c5ab,7
West and Sons,bab28e6,10
West and Sons,06235b3,7
West and Sons,ebb5e4e,0
West and Sons,a965062,7
West and Sons,2bb9025,9
West and Sons,6a5af5a,0
West and Sons,689c6b8,8
West and Sons,f2add21,9
West and Sons,800a089,9
West and Sons,13dedda,9
West and Sons,38ccb30,10
West and Sons,c727211,8
West and Sons,5baa02d,10
West and Sons,e655005,5
West and Sons,e07dfb9,7
West and Sons,2b9be16,0
West and Sons,2bd503e,2
West and Sons,41ea8f2,4
West and Sons,66811b6,9
West and Sons,46d840f,9
West and Sons,eda5a99,7
West and Sons,db81687,3
West and Sons,c121eb0,10
West and Sons,fe56e3e,7
West and Sons,09984b5,8
West and Sons,1abb4f9,6
West and Sons,8f88258,5
West and Sons,83f1449,10
West and Sons,881d8ed,9
West and Sons,75a0047,3
West and Sons,994e46c,7
West and Sons,0d47cec,5
West and Sons,8.75E+76,9
West and Sons,52da47f,10
West and Sons,fe5655d,5
West and Sons,7b9da84,6
West and Sons,2c01975,1
West and Sons,efeb9a5,9
West and Sons,d9633b2,7
West and Sons,1109a62,7
West and Sons,c6ff087,8
West and Sons,4fad251,10
West and Sons,b4e0b7d,7
West and Sons,f88301f,5
West and Sons,37b6b20,0
West and Sons,7.48E+188,5
West and Sons,21f97b9,8
West and Sons,a363b79,6
West and Sons,bc1ff40,8
West and Sons,1764056,5
West and Sons,471ba82,9
West and Sons,0af1037,7
West and Sons,fbca3e6,6
West and Sons,37fb36d,8
West and Sons,9eff0e7,3
West and Sons,d98f3ff,10
West and Sons,fa1db5a,0
West and Sons,9c88589,3
West and Sons,b4d8f7a,9
Kulas-Anderson,f6f85b3,9
Kulas-Anderson,aee1bbf,9
Kulas-Anderson,87d7dff,8
Kulas-Anderson,d498c81,10
Kulas-Anderson,db0c8c9,7
Kulas-Anderson,687dfef,4
Kulas-Anderson,f2e04ff,2
Kulas-Anderson,bba6d59,10
Kulas-Anderson,cb95e8b,8
Kulas-Anderson,458cec1,8
Kulas-Anderson,2b6c941,8
Kulas-Anderson,34709c9,4
Kulas-Anderson,ac33409,7
Kulas-Anderson,518948f,7
Kulas-Anderson,b4ec07e,6
Kulas-Anderson,57521c5,9
Kulas-Anderson,4a30988,3
Kulas-Anderson,9b671a0,7
Kulas-Anderson,17d40ad,8
Kulas-Anderson,c083eb0,9
Kulas-Anderson,6816809,1
Kulas-Anderson,667d674,6
Kulas-Anderson,51592af,8
Kulas-Anderson,49ffe9c,3
Kulas-Anderson,77f46d7,9
Kulas-Anderson,ffd0fa2,9
Kulas-Anderson,cd7c8ac,10
Kulas-Anderson,a7d1b15,2
Kulas-Anderson,1406fb5,7
Kulas-Anderson,7bb4c8c,9
Kulas-Anderson,ad7b9ce,1
Kulas-Anderson,bae1cc3,1
Kulas-Anderson,e71410a,1
Kulas-Anderson,4782bea,8
Kulas-Anderson,4e42746,7
Kulas-Anderson,2bf36ea,10
Kulas-Anderson,f5032a9,10
Kulas-Anderson,e6289ff,7
Kulas-Anderson,b81b07f,8
Kulas-Anderson,e48dcc8,7
"Gusikowski, Goldner and Fadel",905d13e,10
"Gusikowski, Goldner and Fadel",bd8be24,10
"Gusikowski, Goldner and Fadel",06f5f09,9
"Gusikowski, Goldner and Fadel",060382d,7
"Gusikowski, Goldner and Fadel",c9cb733,7
"Gusikowski, Goldner and Fadel",45b98fc,10
"Gusikowski, Goldner and Fadel",76fd100,8
"Gusikowski, Goldner and Fadel",c199e55,8
"Gusikowski, Goldner and Fadel",0951f36,10
"Gusikowski, Goldner and Fadel",7f75b88,9
"Gusikowski, Goldner and Fadel",dc5747a,8
"Gusikowski, Goldner and Fadel",b0d49e2,7
"Gusikowski, Goldner and Fadel",f524013,7
"Gusikowski, Goldner and Fadel",a9f5bcc,4
"Gusikowski, Goldner and Fadel",ed16763,9
"Gusikowski, Goldner and Fadel",d276e1b,3
"Gusikowski, Goldner and Fadel",b760218,5
"Gusikowski, Goldner and Fadel",f15d477,10
"Gusikowski, Goldner and Fadel",7365288,5
"Gusikowski, Goldner and Fadel",255af00,8
"Gusikowski, Goldner and Fadel",1698098,8
"Gusikowski, Goldner and Fadel",ebf6cb9,0
"Gusikowski, Goldner and Fadel",b2faf2d,1
"Gusikowski, Goldner and Fadel",59626c7,7
"Gusikowski, Goldner and Fadel",6f5191e,0
"Gusikowski, Goldner and Fadel",1d334e8,6
"Gusikowski, Goldner and Fadel",c603210,10
"Gusikowski, Goldner and Fadel",d9ecee7,5
"Gusikowski, Goldner and Fadel",27d10c5,10
"Gusikowski, Goldner and Fadel",6b841ff,7
"Gusikowski, Goldner and Fadel",ca242bb,2
"Gusikowski, Goldner and Fadel",e8c423f,9
"Gusikowski, Goldner and Fadel",c78c43b,8
"Gusikowski, Goldner and Fadel",a2cd141,1
"Gusikowski, Goldner and Fadel",d377509,8
"Gusikowski, Goldner and Fadel",193c76b,8
"Gusikowski, Goldner and Fadel",a635110,0
"Gusikowski, Goldner and Fadel",783068c,8
"Gusikowski, Goldner and Fadel",2a6e586,8
"Gusikowski, Goldner and Fadel",0650fea,7
"Gusikowski, Goldner and Fadel",a3a56fc,7
"Gusikowski, Goldner and Fadel",702d8a9,3
"Gusikowski, Goldner and Fadel",de778e8,2
Mitchell Inc,d228c5a,10
Mitchell Inc,54e5c99,6
Mitchell Inc,634afd4,7
Mitchell Inc,b084397,0
Mitchell Inc,703c038,10
Mitchell Inc,44d8046,7
Mitchell Inc,7798f79,8
Mitchell Inc,29aabe6,8
Mitchell Inc,f84706c,1
Mitchell Inc,adf6039,2
Mitchell Inc,f26fb5a,9
Mitchell Inc,1b55ea5,8
Mitchell Inc,00cfbdd,9
Mitchell Inc,ca444ff,8
Mitchell Inc,46bbc1a,9
Mitchell Inc,83db5b1,10
Mitchell Inc,2ce81c5,7
Mitchell Inc,51c57d5,7
Mitchell Inc,0998aed,3
Mitchell Inc,bb5aae5,10
Mitchell Inc,f860478,2
Mitchell Inc,2d42dc2,9
Mitchell Inc,6f46a76,8
Mitchell Inc,0c98dab,7
Mitchell Inc,b9c71d1,9
Mitchell Inc,984eaa5,4
Mitchell Inc,682eb53,7
Mitchell Inc,5f83a3f,6
Mitchell Inc,7177b68,3
Mitchell Inc,7bff84e,7
Mitchell Inc,a9b5ae6,9
Mitchell Inc,3aa173e,9
Mitchell Inc,bf132af,5
Mitchell Inc,20322a2,7
Mitchell Inc,55018be,10
Mitchell Inc,da16162,10
Mitchell Inc,911186f,6
Mitchell Inc,5cfcdc5,8
Mitchell Inc,c15d32f,0
Mitchell Inc,19e805b,7
Mitchell Inc,b7fa44d,6
Mitchell Inc,aa7e97f,8
Mitchell Inc,79832b4,7
Mitchell Inc,390d49f,0
Mitchell Inc,098b3e9,10
Mitchell Inc,1b8c734,10
Mitchell Inc,66db332,8
Mitchell Inc,4397aa4,0
Mitchell Inc,558a3a3,9
Mitchell Inc,8a8d329,6
Mitchell Inc,0b8cced,4
Mitchell Inc,b8a4f42,5
Mitchell Inc,911b63f,9
Mitchell Inc,dd84bd3,7
Mitchell Inc,8d49a1e,9
Mitchell Inc,4a8c627,4
Mitchell Inc,e0cb17b,6
Mitchell Inc,f905e17,8
Mitchell Inc,988cdf4,2
Mitchell Inc,8723de5,9
Mitchell Inc,c5dcf3d,8
Mitchell Inc,0b02a23,7
Mitchell Inc,4171bd3,8
Mitchell Inc,2df10e1,7
Mitchell Inc,dc92815,7
Mitchell Inc,f923f8a,3
Mitchell Inc,e8f327d,7
Mitchell Inc,150dd54,7
Mitchell Inc,fb68e55,9
Mitchell Inc,f4185f4,9
Mitchell Inc,81cd9d6,10
Mitchell Inc,a9af473,7
Mitchell Inc,533c690,10
Mitchell Inc,a883501,7
Mitchell Inc,e0e22a6,8
Mitchell Inc,d3eed10,3
Mitchell Inc,29aacd4,9
Mitchell Inc,4bd0e7c,2
Mitchell Inc,2e53595,9
Mitchell Inc,db4af83,9
Mitchell Inc,8a5c83b,7
Mitchell Inc,ef5f243,10
Mitchell Inc,25bac04,3
Smitham-Reichert,4f80b0d,8
Smitham-Reichert,28e754f,1
Smitham-Reichert,f8c61b0,9
Smitham-Reichert,e623b6b,5
Smitham-Reichert,0717da3,3
Smitham-Reichert,66acfff,1
Smitham-Reichert,3d92d69,3
Smitham-Reichert,c673757,0
Smitham-Reichert,9a12842,9
Smitham-Reichert,f463e87,10
Smitham-Reichert,9e7713f,8
Smitham-Reichert,352aace,1
Smitham-Reichert,54ce61b,7
Smitham-Reichert,96b4032,8
Smitham-Reichert,76e3164,10
Smitham-Reichert,4c945ae,8
Smitham-Reichert,3757ad4,10
Smitham-Reichert,64ef0de,6
Smitham-Reichert,47eea1e,7
Smitham-Reichert,72fb12c,10
Smitham-Reichert,ebc92e5,0
Smitham-Reichert,29e7a67,10
Smitham-Reichert,b51e559,2
Smitham-Reichert,f524f92,9
Smitham-Reichert,1bfc36c,8
Smitham-Reichert,5208a5c,2
Smitham-Reichert,42e15e8,10
Smitham-Reichert,325332f,7
Smitham-Reichert,8a1b1b0,5
Smitham-Reichert,6894cd4,10
Smitham-Reichert,49f0ec6,10
Smitham-Reichert,c3a8a0f,7
Smitham-Reichert,42ea6ff,7
Smitham-Reichert,ff249b2,7
Smitham-Reichert,d4bfcbf,10
Smitham-Reichert,7a7d62b,6
Smitham-Reichert,ccd2cda,8
Smitham-Reichert,1657575,10
Smitham-Reichert,742efe5,8
Smitham-Reichert,25dcd7a,10
Smitham-Reichert,65d559d,8
Smitham-Reichert,b1feaca,3
Smitham-Reichert,d58b9c5,10
Smitham-Reichert,bab93eb,7
Smitham-Reichert,3771645,10
Smitham-Reichert,a73af9b,4
Smitham-Reichert,af07a65,9
Smitham-Reichert,463024a,7
Smitham-Reichert,2aadf12,9
Smitham-Reichert,a052388,10
Smitham-Reichert,607ca28,9
Smitham-Reichert,7f15449,9
Smitham-Reichert,e579588,10
Smitham-Reichert,4eeaf9c,9
Smitham-Reichert,21b5b39,8
Smitham-Reichert,fa4c1a6,8
Smitham-Reichert,eecc4a5,9
Smitham-Reichert,1d4ab4b,6
Smitham-Reichert,a0829e2,10
Smitham-Reichert,43d234f,10
Smitham-Reichert,dd4dd2b,6
Smitham-Reichert,de67af5,6
Smitham-Reichert,2a76609,7
Smitham-Reichert,60ee213,9
Smitham-Reichert,389e696,7
Smitham-Reichert,b590129,3
Smitham-Reichert,ce5ddc5,9
Smitham-Reichert,b0cc408,3
Smitham-Reichert,fe06940,9
Smitham-Reichert,ad089af,1
Smitham-Reichert,8b876e1,9
Smitham-Reichert,9f01d80,10
Smitham-Reichert,efd7b07,4
Smitham-Reichert,ae6baa8,8
Smitham-Reichert,81a69a3,7
Smitham-Reichert,a917789,9
Smitham-Reichert,d297eff,2
Smitham-Reichert,11f8994,0
Smitham-Reichert,3356d1f,9
Smitham-Reichert,f884e73,2
Smitham-Reichert,5a88f74,5
Smitham-Reichert,af7131a,9
Smitham-Reichert,08ca218,1
Smitham-Reichert,714931c,3
Smitham-Reichert,68db9f5,7
Smitham-Reichert,d8f0493,7
Smitham-Reichert,e14da52,2
Smitham-Reichert,30b1ed1,0
Smitham-Reichert,c4e38f2,9
"Abbott, Boyle and Morar",67ac4c8,7
"Abbott, Boyle and Morar",ef039ad,8
"Abbott, Boyle and Morar",c305680,7
"Abbott, Boyle and Morar",883b885,5
"Abbott, Boyle and Morar",0b692ea,7
"Abbott, Boyle and Morar",11e2a14,7
"Abbott, Boyle and Morar",93855f2,9
"Abbott, Boyle and Morar",c1de71f,3
"Abbott, Boyle and Morar",93c660b,8
"Abbott, Boyle and Morar",841ffef,10
"Abbott, Boyle and Morar",af07dc7,7
"Abbott, Boyle and Morar",45b6094,9
"Abbott, Boyle and Morar",4fa5c92,7
"Abbott, Boyle and Morar",62f02e0,10
"Abbott, Boyle and Morar",795ba06,3
"Abbott, Boyle and Morar",8d79171,2
"Abbott, Boyle and Morar",4be911c,9
"Abbott, Boyle and Morar",6d7625c,8
"Abbott, Boyle and Morar",2c94562,9
"Abbott, Boyle and Morar",0bc64d6,0
"Abbott, Boyle and Morar",a9c87cf,9
"Abbott, Boyle and Morar",623a10d,7
"Abbott, Boyle and Morar",b9315c7,6
"Abbott, Boyle and Morar",690813c,7
"Abbott, Boyle and Morar",696a5ed,9
"Abbott, Boyle and Morar",341c2ad,4
"Abbott, Boyle and Morar",53954fe,2
"Abbott, Boyle and Morar",3210d10,8
"Abbott, Boyle and Morar",cb453d4,2
"Abbott, Boyle and Morar",48c8359,10
"Abbott, Boyle and Morar",3696caa,8
"Abbott, Boyle and Morar",758a96e,2
"Abbott, Boyle and Morar",29e19b7,8
"Abbott, Boyle and Morar",5f17c32,9
"Abbott, Boyle and Morar",4da194e,9
"Abbott, Boyle and Morar",938ca35,1
"Abbott, Boyle and Morar",f4b16fb,8
"Abbott, Boyle and Morar",f383190,10
"Abbott, Boyle and Morar",c576c89,10
"Abbott, Boyle and Morar",5d22008,5
"Abbott, Boyle and Morar",71bfab9,7
"Abbott, Boyle and Morar",e3bc4ce,8
"Abbott, Boyle and Morar",4262e2f,8
"Abbott, Boyle and Morar",659250,9
"Abbott, Boyle and Morar",d853182,7
"Abbott, Boyle and Morar",ad0673d,10
"Abbott, Boyle and Morar",13ce99b,9
"Abbott, Boyle and Morar",b1e1e89,7
"Abbott, Boyle and Morar",7a73d63,9
"Abbott, Boyle and Morar",4f32e74,10
"Abbott, Boyle and Morar",a9914d9,10
"Abbott, Boyle and Morar",5d18ed0,10
"Abbott, Boyle and Morar",5f181c0,9
"Abbott, Boyle and Morar",119279b,1
"Abbott, Boyle and Morar",56aa1ad,1
"Abbott, Boyle and Morar",1f282f5,10
"Abbott, Boyle and Morar",d843e19,0
"Abbott, Boyle and Morar",705ff3e,8
"Abbott, Boyle and Morar",6a804ac,10
"Abbott, Boyle and Morar",5b0134f,8
Auer and Sons,d92e0cc,7
Auer and Sons,97de763,7
Auer and Sons,68685b3,3
Auer and Sons,3dfd968,8
Auer and Sons,c0b4800,5
Auer and Sons,4.12E+68,10
Auer and Sons,1ea9719,4
Auer and Sons,e800c2d,10
Auer and Sons,dc6ffef,1
Auer and Sons,5890968,10
Auer and Sons,4a76fb9,8
Auer and Sons,2d8573a,2
Auer and Sons,fa043d6,8
Auer and Sons,f8bf5b6,7
Auer and Sons,d4e4b6e,1
Auer and Sons,958da18,7
Auer and Sons,d07e392,8
Auer and Sons,5bf9335,9
Auer and Sons,15370d5,9
Auer and Sons,29fdc5d,8
Auer and Sons,c00f1f4,8
Auer and Sons,0d2e64d,5
Auer and Sons,197cd99,4
Auer and Sons,5f55f7f,8
Auer and Sons,2f534af,1
Auer and Sons,9992303,9
Auer and Sons,b324624,6
Auer and Sons,c02d6fb,8
Auer and Sons,2a6e415,9
Auer and Sons,27632ad,8
Auer and Sons,fc2c119,9
Auer and Sons,2051c30,10
Auer and Sons,8bc9ee6,10
Auer and Sons,83a9a9c,8
Auer and Sons,32e3070,10
Auer and Sons,c3baa6a,6
Auer and Sons,aad84b3,7
Auer and Sons,3a67425,4
Auer and Sons,a203864,8
Auer and Sons,5651ea1,10
Walter Inc,d5f8be7,3
Walter Inc,90bb253,7
Walter Inc,e41611f,9
Walter Inc,04ff4ae,10
Walter Inc,c28c166,10
Walter Inc,f3d16e0,4
Walter Inc,05923f9,7
Walter Inc,d28c397,9
Okuneva Inc,f5d7646,7
Okuneva Inc,7bc4bcf,3
Okuneva Inc,e0ad916,10
Okuneva Inc,ca5d1a7,0
Okuneva Inc,0c031ee,7
Okuneva Inc,72691c0,9
Okuneva Inc,23e5ef7,1
Okuneva Inc,dad358b,2
Okuneva Inc,eb27feb,10
Okuneva Inc,3ddf24a,7
Okuneva Inc,f9a1625,2
Okuneva Inc,58e40b5,10
Okuneva Inc,2e86f11,7
Okuneva Inc,1d5a9ea,9
Okuneva Inc,82203d2,7
Okuneva Inc,c48d392,9
Okuneva Inc,bb09334,7
Okuneva Inc,323117,3
Okuneva Inc,adecb4d,4
Okuneva Inc,883d838,7
Okuneva Inc,05f23cb,8
Okuneva Inc,9f3332b,4
Okuneva Inc,61c018a,10
Okuneva Inc,5c4f33b,4
Okuneva Inc,fd8a735,7
Okuneva Inc,2db2480,7
Okuneva Inc,91ac56f,8
Okuneva Inc,2308113,9
Okuneva Inc,7c7916e,7
Okuneva Inc,d13c438,8
Okuneva Inc,34fb73c,8
Okuneva Inc,05c7f7e,0
Okuneva Inc,8ae1ab0,0
Okuneva Inc,db8c396,10
Okuneva Inc,f42e759,10
Okuneva Inc,ee3ed28,9
Okuneva Inc,9496714,8
Okuneva Inc,c29eb3e,7
Okuneva Inc,f4af836,5
Okuneva Inc,231349d,0
Okuneva Inc,f76da0e,1
Okuneva Inc,93152af,10
Okuneva Inc,10bb30f,10
Okuneva Inc,bb94885,4
Okuneva Inc,2c99508,7
Okuneva Inc,853cd37,10
Okuneva Inc,514cf45,9
Okuneva Inc,1394f8b,8
Okuneva Inc,1773a1d,10
Okuneva Inc,0ea41ae,7
Okuneva Inc,0fc2446,7
Okuneva Inc,e57cbef,8
Okuneva Inc,3e5d674,7
Okuneva Inc,8a1f82c,9
Okuneva Inc,63d30c8,5
Okuneva Inc,906eb04,7
Okuneva Inc,662cff6,9
Okuneva Inc,2eea889,4
Okuneva Inc,1e19bf6,7
Okuneva Inc,522f923,9
Okuneva Inc,59beb70,2
Okuneva Inc,f8e7d67,10
Okuneva Inc,584f675,6
Okuneva Inc,964f290,9
Okuneva Inc,1f1a694,8
Okuneva Inc,d74a41a,0
Okuneva Inc,dba0eb1,10
Okuneva Inc,c35a970,9
Okuneva Inc,7c6bbd3,7
Okuneva Inc,2ed854a,7
Okuneva Inc,a36ee7c,6
Okuneva Inc,2584a21,6
Okuneva Inc,3c57ee0,4
Okuneva Inc,eff4fa9,7
Okuneva Inc,4c0d067,7
Okuneva Inc,a3df580,1
Okuneva Inc,524ed42,7
Okuneva Inc,0692bfc,10
Okuneva Inc,e7f9039,8
Okuneva Inc,48dbe24,0
Simonis Inc,6f80bc4,7
Simonis Inc,a867806,9
Simonis Inc,dad0e72,7
Simonis Inc,0690c27,10
Simonis Inc,0d8694f,10
Simonis Inc,faffca7,0
Simonis Inc,c5e4b43,2
Simonis Inc,53f7003,6
Simonis Inc,fd9ae0d,7
Simonis Inc,44cc646,8
Simonis Inc,9174ffc,8
Simonis Inc,6116d96,7
Simonis Inc,faf0562,0
Simonis Inc,975e1dc,7
Simonis Inc,2264895,8
Simonis Inc,cdda962,9
Simonis Inc,d97cef9,10
Simonis Inc,bb7080f,9
Simonis Inc,9e922c0,5
Simonis Inc,b71061d,10
Simonis Inc,89b9fc6,10
Simonis Inc,01d5f76,9
Simonis Inc,2768593,1
Simonis Inc,2295d34,7
Simonis Inc,a131aff,8
Simonis Inc,dfbe7b5,9
Simonis Inc,958847e,9
Simonis Inc,9bce669,7
Simonis Inc,6d38716,6
Simonis Inc,ac46f5e,9
Simonis Inc,5bc641d,10
Simonis Inc,7e76f63,3
Simonis Inc,5899422,7
Simonis Inc,db957f7,9
Simonis Inc,4514896,9
Simonis Inc,2d73f6d,5
Simonis Inc,285cf44,5
Simonis Inc,d36bfa6,9
Simonis Inc,fea4854,8
Simonis Inc,da7e763,8
Simonis Inc,a85fcb3,8
Simonis Inc,ffd1404,8
Simonis Inc,b7fda47,9
Simonis Inc,c14a91a,5
Simonis Inc,342be2e,9
Simonis Inc,0709dc5,10
Simonis Inc,1b5e5a8,8
Simonis Inc,7ac83f4,3
Simonis Inc,6f896c0,10
Simonis Inc,1bda94e,6
Simonis Inc,52745cb,3
"Von, Brown and Frami",64b4fd9,8
"Von, Brown and Frami",77fa18f,9
"Von, Brown and Frami",b0d797b,9
"Von, Brown and Frami",1792926,9
"Von, Brown and Frami",08013a7,9
"Von, Brown and Frami",3a818c4,2
"Von, Brown and Frami",a8882b6,9
"Von, Brown and Frami",89e95ca,8
"Von, Brown and Frami",c4b3643,8
"Von, Brown and Frami",ff86dcd,10
"Von, Brown and Frami",6309291,9
"Von, Brown and Frami",d74c7cc,7
"Von, Brown and Frami",4ea3f9a,10
"Von, Brown and Frami",c8cae4d,9
"Von, Brown and Frami",bbf918e,9
"Von, Brown and Frami",9d8b496,7
"Von, Brown and Frami",891008,8
"Von, Brown and Frami",38ecb9d,8
"Von, Brown and Frami",0d803fc,10
"Von, Brown and Frami",d24af76,8
"Von, Brown and Frami",d1736f6,3
"Von, Brown and Frami",d08b28e,8
"Von, Brown and Frami",114d052,10
"Von, Brown and Frami",91d65e5,5
"Von, Brown and Frami",06e57b4,8
"Von, Brown and Frami",7a0feed,10
"Von, Brown and Frami",47e5856,7
"Von, Brown and Frami",5badd1f,10
"Von, Brown and Frami",6b0b27a,10
"Von, Brown and Frami",d39b222,9
"Von, Brown and Frami",6fdbb94,9
"Von, Brown and Frami",8cc9c02,9
"Von, Brown and Frami",75c15cb,10
"Von, Brown and Frami",82d65e2,8
"Von, Brown and Frami",729c942,8
"Von, Brown and Frami",7f5ff49,1
"Von, Brown and Frami",5ab24f1,7
"Von, Brown and Frami",5cebc27,7
"Von, Brown and Frami",b856cd8,9
"Von, Brown and Frami",49c9659,7
"Von, Brown and Frami",1d39895,5
"Von, Brown and Frami",896b2b4,9
"Von, Brown and Frami",6788c15,10
"Von, Brown and Frami",bee4645,10
"Von, Brown and Frami",9ed6d7b,10
"Von, Brown and Frami",6d24923,0
"Von, Brown and Frami",22cf4f1,7
"Von, Brown and Frami",d8df84a,8
"Von, Brown and Frami",06d4ef5,5
"Von, Brown and Frami",a408efc,10
"Von, Brown and Frami",2fbfd85,7
"Von, Brown and Frami",7.62E+13,5
"Von, Brown and Frami",138ea4b,7
"Von, Brown and Frami",a75258a,9
"Von, Brown and Frami",ade7962,10
"Von, Brown and Frami",60c88d9,7
"Von, Brown and Frami",dc0d2c1,7
"Von, Brown and Frami",62266f8,9
"Von, Brown and Frami",63f3370,7
"Von, Brown and Frami",d506e18,10
"Von, Brown and Frami",6bb822c,9
"Von, Brown and Frami",874a182,7
"Von, Brown and Frami",0a81659,8
"Von, Brown and Frami",49cfff3,7
"Von, Brown and Frami",5e4f007,6
"Von, Brown and Frami",40f6e32,9
"Von, Brown and Frami",80c88d0,1
"Von, Brown and Frami",937e4ab,7
"Von, Brown and Frami",bc59f4d,1
"Von, Brown and Frami",33bb4b1,7
"Von, Brown and Frami",aeb8939,10
"Von, Brown and Frami",580a27b,3
"Von, Brown and Frami",22bdc0f,3
"Von, Brown and Frami",cf33d73,8
"Von, Brown and Frami",adbac84,10
"Von, Brown and Frami",0b555b6,8
"Von, Brown and Frami",6bf8533,7
"Von, Brown and Frami",cc3e70c,8
"Von, Brown and Frami",7b919f7,0
"Von, Brown and Frami",24347f8,10
"Von, Brown and Frami",9cf4131,9
"Von, Brown and Frami",8006098,6
"Von, Brown and Frami",fc0482f,8
"Von, Brown and Frami",fe842c5,9
"Von, Brown and Frami",cae7f59,7
"Von, Brown and Frami",3269cb6,9
"Von, Brown and Frami",08e668e,8
"Von, Brown and Frami",cc1ccf1,9
"Von, Brown and Frami",fd5cd1e,3
"Von, Brown and Frami",6ef0cfa,2
"Von, Brown and Frami",263a7da,8
"Von, Brown and Frami",d422cc3,7
"Von, Brown and Frami",59a63c8,9
"Von, Brown and Frami",07f7194,9
"Von, Brown and Frami",471e4f7,3
"Von, Brown and Frami",f495a43,2
"Von, Brown and Frami",626f120,10
"Von, Brown and Frami",8ba8128,10
"Von, Brown and Frami",357450e,8
"Von, Brown and Frami",a927747,10
"Von, Brown and Frami",bd9bc32,9
"Von, Brown and Frami",ed23ac0,2
"Von, Brown and Frami",1312364,8
"Von, Brown and Frami",44fc845,3
"Von, Brown and Frami",f790b44,3
"Von, Brown and Frami",f7e7a7b,7
"Von, Brown and Frami",6fa9589,7
"Von, Brown and Frami",583a9b7,6
"Von, Brown and Frami",7ecd3d5,7
"Von, Brown and Frami",fd24f10,2
"Von, Brown and Frami",e490e3c,9
"Von, Brown and Frami",9f8b1a9,9
"Von, Brown and Frami",8595d50,10
"Von, Brown and Frami",cb9ceeb,8
"Von, Brown and Frami",e52486f,7
"Von, Brown and Frami",427ec54,10
"Von, Brown and Frami",95a692d,7
"Von, Brown and Frami",1805758,4
"Von, Brown and Frami",a49e100,7
"Von, Brown and Frami",3fc2368,7
"Von, Brown and Frami",3113350,7
"Von, Brown and Frami",09cb846,10
"Von, Brown and Frami",c7891c1,4
"Von, Brown and Frami",d964bac,10
"Von, Brown and Frami",562b5ba,7
"Von, Brown and Frami",0dd6594,7
"Von, Brown and Frami",ead93c2,9
"Von, Brown and Frami",5c4de3a,7
"Von, Brown and Frami",09acd95,10
Gottlieb-Paucek,4049922,1
Gottlieb-Paucek,52c8a1a,7
Gottlieb-Paucek,8a31b3f,8
Gottlieb-Paucek,56eacd3,5
Gottlieb-Paucek,4800383,1
Gottlieb-Paucek,ee0d821,8
Gottlieb-Paucek,73699f8,10
Gottlieb-Paucek,77d1907,7
Gottlieb-Paucek,2e00a5f,1
Gottlieb-Paucek,7499244,8
Gottlieb-Paucek,12ccf70,7
Gottlieb-Paucek,4a0f73a,10
Gottlieb-Paucek,99280b9,10
Gottlieb-Paucek,492f6a2,7
Gottlieb-Paucek,0b5ad82,10
Gottlieb-Paucek,e00c52b,10
Gottlieb-Paucek,721aa0f,10
Gottlieb-Paucek,b8438fa,3
Gottlieb-Paucek,d467ad8,9
Gottlieb-Paucek,57539ac,8
Gottlieb-Paucek,04ad10f,7
Gottlieb-Paucek,0f763b6,8
Gottlieb-Paucek,6c18e99,8
Gottlieb-Paucek,af7aa96,8
Gottlieb-Paucek,3d6898c,6
Gottlieb-Paucek,ebec201,10
Gottlieb-Paucek,b2a2fa8,6
Gottlieb-Paucek,3643261,7
Gottlieb-Paucek,b4ef321,9
Gottlieb-Paucek,6a3119b,8
Gottlieb-Paucek,7749e4b,9
Gottlieb-Paucek,e4316b1,8
Gottlieb-Paucek,94f2160,7
Gottlieb-Paucek,c7e0dc8,0
Gottlieb-Paucek,9f5acbb,0
Gottlieb-Paucek,c4e8a78,7
Gottlieb-Paucek,e0b3261,9
Gottlieb-Paucek,cf41521,8
Gottlieb-Paucek,9b4d18f,7
Gottlieb-Paucek,05d1e0d,10
Gottlieb-Paucek,4c35842,8
Gottlieb-Paucek,d096228,10
