JSON_Name,JSON_ValueString
chart.result.0.indicators.quote.0.high.219,84.9800033569336
chart.result.0.indicators.quote.0.high.220,86.3199996948242
chart.result.0.indicators.quote.0.high.221,87.5999984741211
chart.result.0.indicators.quote.0.high.222,87.3899993896484
chart.result.0.indicators.quote.0.high.223,87.1100006103516
chart.result.0.indicators.quote.0.high.224,85.3300018310547
chart.result.0.indicators.quote.0.high.225,85.1399993896484
chart.result.0.indicators.quote.0.high.226,84.9499969482422
chart.result.0.indicators.quote.0.high.227,83.0899963378906
chart.result.0.indicators.quote.0.high.228,83.8300018310547
chart.result.0.indicators.quote.0.high.229,85.0999984741211
chart.result.0.indicators.quote.0.high.230,84.3899993896484
chart.result.0.indicators.quote.0.high.231,83.5
chart.result.0.indicators.quote.0.high.232,84.2699966430664
chart.result.0.indicators.quote.0.high.233,84.9400024414063
chart.result.0.indicators.quote.0.high.234,81.5800018310547
chart.result.0.indicators.quote.0.high.235,81.620002746582
chart.result.0.indicators.quote.0.high.236,80.6999969482422
chart.result.0.indicators.quote.0.high.237,79.879997253418
chart.result.0.indicators.quote.0.high.238,80.0699996948242
chart.result.0.indicators.quote.0.high.239,81.5699996948242
chart.result.0.indicators.quote.0.high.240,80.5800018310547
chart.result.0.indicators.quote.0.high.241,79.6399993896484
chart.result.0.indicators.quote.0.high.242,79.3199996948242
chart.result.0.indicators.quote.0.high.243,80.6900024414063
chart.result.0.indicators.quote.0.high.244,81.5599975585938
chart.result.0.indicators.quote.0.high.245,81.6600036621094
chart.result.0.indicators.quote.0.high.246,82.1600036621094
chart.result.0.indicators.quote.0.high.247,85.129997253418
chart.result.0.indicators.quote.0.high.248,86.0400009155273
chart.result.0.indicators.quote.0.high.249,84.9700012207031
chart.result.0.indicators.quote.0.high.250,84.9100036621094
chart.result.0.indicators.quote.0.high.251,85.4899978637695
chart.result.0.indicators.quote.0.high.252,85.8099975585938
chart.result.0.indicators.quote.0.high.253,81.8399963378906
chart.result.0.indicators.quote.0.high.254,84.7200012207031
chart.result.0.indicators.quote.0.high.255,84.2600021362305
chart.result.0.indicators.quote.0.high.256,85.6699981689453
chart.result.0.indicators.quote.0.high.257,85.6100006103516
chart.result.0.indicators.quote.0.high.258,85.5299987792969
chart.result.0.indicators.quote.0.high.259,97.0899963378906
chart.result.0.indicators.quote.0.high.260,91.8600006103516
chart.result.0.indicators.quote.0.high.261,91.629997253418
chart.result.0.indicators.quote.0.high.262,93.7099990844727
chart.result.0.indicators.quote.0.high.263,95.4700012207031
chart.result.0.indicators.quote.0.high.264,95.7799987792969
chart.result.0.indicators.quote.0.high.265,95.7600021362305
chart.result.0.indicators.quote.0.high.266,94.9700012207031
chart.result.0.indicators.quote.0.high.267,93.2200012207031
chart.result.0.indicators.quote.0.high.268,94
chart.result.0.indicators.quote.0.high.269,94.8399963378906
chart.result.0.indicators.quote.0.high.270,95.4700012207031
chart.result.0.indicators.quote.0.high.271,95.5800018310547
chart.result.0.indicators.quote.0.high.272,95.1900024414062
chart.result.0.indicators.quote.0.high.273,95.8600006103516
chart.result.0.indicators.quote.0.high.274,98.2300033569336
chart.result.0.indicators.quote.0.high.275,99.620002746582
chart.result.0.indicators.quote.0.high.276,98.9300003051758
chart.result.0.indicators.quote.0.high.277,99.6399993896484
chart.result.0.indicators.quote.0.high.278,99.8000030517578
chart.result.0.indicators.quote.0.high.279,99.75
chart.result.0.indicators.quote.0.high.280,99.7900009155273
chart.result.0.indicators.quote.0.high.281,101.430000305176
chart.result.0.indicators.quote.0.high.282,101.589996337891
chart.result.0.indicators.quote.0.high.283,100.709999084473
chart.result.0.indicators.quote.0.high.284,99.1600036621094
chart.result.0.indicators.quote.0.high.285,100.300003051758
chart.result.0.indicators.quote.0.high.286,101.48999786377
chart.result.0.indicators.quote.0.high.287,102.580001831055
chart.result.0.indicators.quote.0.high.288,103.389999389648
chart.result.0.indicators.quote.0.high.289,103.559997558594
chart.result.0.indicators.quote.0.high.290,104.76000213623
chart.result.0.indicators.quote.0.high.291,104.48999786377
chart.result.0.indicators.quote.0.high.292,105.779998779297
chart.result.0.indicators.quote.0.high.293,104.690002441406
chart.result.0.indicators.quote.0.high.294,100.580001831055
chart.result.0.indicators.quote.0.high.295,96.5899963378906
chart.result.0.indicators.quote.0.high.296,96.9499969482422
chart.result.0.indicators.quote.0.high.297,97.8300018310547
chart.result.0.indicators.quote.0.high.298,97.6500015258789
chart.result.0.indicators.quote.0.high.299,98.6699981689453
chart.result.0.indicators.quote.0.high.300,99.9199981689453
chart.result.0.indicators.quote.0.high.301,101.519996643066
chart.result.0.indicators.quote.0.high.302,101.180000305176
chart.result.0.indicators.quote.0.high.303,102.860000610352
chart.result.0.indicators.quote.0.high.304,104.790000915527
chart.result.0.indicators.quote.0.high.305,104.949996948242
chart.result.0.indicators.quote.0.high.306,106.720001220703
chart.result.0.indicators.quote.0.high.307,109.279998779297
chart.result.0.indicators.quote.0.high.308,109.389999389648
chart.result.0.indicators.quote.0.high.309,109.330001831055
chart.result.0.indicators.quote.0.high.310,110.610000610352
chart.result.0.indicators.quote.0.high.311,111.599998474121
chart.result.0.indicators.quote.0.high.312,111.199996948242
chart.result.0.indicators.quote.0.high.313,111.709999084473
chart.result.0.indicators.quote.0.high.314,111.940002441406
chart.result.0.indicators.quote.0.high.315,112.419998168945
chart.result.0.indicators.quote.0.high.316,111.269996643066
chart.result.0.indicators.quote.0.high.317,111.470001220703
chart.result.0.indicators.quote.0.high.318,111.860000610352
chart.result.0.indicators.quote.0.high.319,107.449996948242
chart.result.0.indicators.quote.0.high.320,104.540000915527
chart.result.0.indicators.quote.0.high.321,106.980003356934
chart.result.0.indicators.quote.0.high.322,110.629997253418
chart.result.0.indicators.quote.0.high.323,109.169998168945
chart.result.0.indicators.quote.0.high.324,104.870002746582
chart.result.0.indicators.quote.0.high.325,104.669998168945
chart.result.0.indicators.quote.0.high.326,103.23999786377
chart.result.0.indicators.quote.0.high.327,104.449996948242
chart.result.0.indicators.quote.0.high.328,104.349998474121
chart.result.0.indicators.quote.0.high.329,104.099998474121
chart.result.0.indicators.quote.0.high.330,103.459999084473
chart.result.0.indicators.quote.0.high.331,104.449996948242
chart.result.0.indicators.quote.0.high.332,104.069999694824
chart.result.0.indicators.quote.0.high.333,100.800003051758
chart.result.0.indicators.quote.0.high.334,100.519996643066
chart.result.0.indicators.quote.0.high.335,102.620002746582
chart.result.0.indicators.quote.0.high.336,103.269996643066
chart.result.0.indicators.quote.0.high.337,104.360000610352
chart.result.0.indicators.quote.0.high.338,108.669998168945
chart.result.0.indicators.quote.0.high.339,108.889999389648
chart.result.0.indicators.quote.0.high.340,108.199996948242
chart.result.0.indicators.quote.0.high.341,111.589996337891
chart.result.0.indicators.quote.0.high.342,112.269996643066
chart.result.0.indicators.quote.0.high.343,112.180000305176
chart.result.0.indicators.quote.0.high.344,114.440002441406
chart.result.0.indicators.quote.0.high.345,114.819999694824
chart.result.0.indicators.quote.0.high.346,113.650001525879
chart.result.0.indicators.quote.0.high.347,115.470001220703
chart.result.0.indicators.quote.0.high.348,115.540000915527
chart.result.0.indicators.quote.0.high.349,115.330001831055
chart.result.0.indicators.quote.0.high.350,115.639999389648
chart.result.0.indicators.quote.0.high.351,118.080001831055
chart.result.0.indicators.quote.0.high.352,117.23999786377
chart.result.0.indicators.quote.0.high.353,116.029998779297
chart.result.0.indicators.quote.0.high.354,114.449996948242
chart.result.0.indicators.quote.0.high.355,113.879997253418
chart.result.0.indicators.quote.0.high.356,113.540000915527
chart.result.0.indicators.quote.0.high.357,112.819999694824
chart.result.0.indicators.quote.0.high.358,111.51000213623
chart.result.0.indicators.quote.0.high.359,114
chart.result.0.indicators.quote.0.high.360,115.75
chart.result.0.indicators.quote.0.high.361,115.449996948242
chart.result.0.indicators.quote.0.high.362,114
chart.result.0.indicators.quote.0.high.363,113.589996337891
chart.result.0.indicators.quote.0.high.364,111.669998168945
chart.result.0.indicators.quote.0.high.365,108.830001831055
chart.result.0.indicators.quote.0.high.366,107.5
chart.result.0.indicators.quote.0.high.367,107.730003356934
chart.result.0.indicators.quote.0.high.368,104.860000610352
chart.result.0.indicators.quote.0.high.369,102.970001220703
chart.result.0.indicators.quote.0.high.370,100.930000305176
chart.result.0.indicators.quote.0.high.371,98.7200012207031
chart.result.0.indicators.quote.0.high.372,102.269996643066
chart.result.0.indicators.quote.0.high.373,102.769996643066
chart.result.0.indicators.quote.0.high.374,105.629997253418
chart.result.0.indicators.quote.0.high.375,105.680000305176
chart.result.0.indicators.quote.0.high.376,104.980003356934
chart.result.0.indicators.quote.0.high.377,103.440002441406
chart.result.0.indicators.quote.0.high.378,101.5
chart.result.0.indicators.quote.0.high.379,101.819999694824
chart.result.0.indicators.quote.0.high.380,103
chart.result.0.indicators.quote.0.high.381,100.019996643066
chart.result.0.indicators.quote.0.high.382,98.9499969482422
chart.result.0.indicators.quote.0.high.383,101.430000305176
chart.result.0.indicators.quote.0.high.384,101.48999786377
chart.result.0.indicators.quote.0.high.385,107.629997253418
chart.result.0.indicators.quote.0.high.386,109.209999084473
chart.result.0.indicators.quote.0.high.387,110.48999786377
chart.result.0.indicators.quote.0.high.388,107.459999084473
chart.result.0.indicators.quote.0.high.389,107.720001220703
chart.result.0.indicators.quote.0.high.390,124.860000610352
chart.result.0.indicators.quote.0.high.391,125.5
chart.result.0.indicators.quote.0.high.392,118.080001831055
chart.result.0.indicators.quote.0.high.393,113
chart.result.0.indicators.quote.0.high.394,114.129997253418
chart.result.0.indicators.quote.0.high.395,116.339996337891
chart.result.0.indicators.quote.0.high.396,118.419998168945
chart.result.0.indicators.quote.0.high.397,119.569999694824
chart.result.0.indicators.quote.0.high.398,115.48999786377
chart.result.0.indicators.quote.0.high.399,106.949996948242
chart.result.0.indicators.quote.0.high.400,109.48999786377
chart.result.0.indicators.quote.0.high.401,109.199996948242
chart.result.0.indicators.quote.0.high.402,113.209999084473
chart.result.0.indicators.quote.0.high.403,113.559997558594
chart.result.0.indicators.quote.0.high.404,119.099998474121
chart.result.0.indicators.quote.0.high.405,124.279998779297
chart.result.0.indicators.quote.0.high.406,125.5
chart.result.0.indicators.quote.0.high.407,127.699996948242
chart.result.0.indicators.quote.0.high.408,129.279998779297
chart.result.0.indicators.quote.0.high.409,128.199996948242
chart.result.0.indicators.quote.0.high.410,128.630004882813
chart.result.0.indicators.quote.0.high.411,128.300003051758
chart.result.0.indicators.quote.0.high.412,130.130004882813
chart.result.0.indicators.quote.0.high.413,131.820007324219
chart.result.0.indicators.quote.0.high.414,131.240005493164
chart.result.0.indicators.quote.0.high.415,131.050003051758
chart.result.0.indicators.quote.0.high.416,127.879997253418
chart.result.0.indicators.quote.0.high.417,123.559997558594
chart.result.0.indicators.quote.0.high.418,126.319999694824
chart.result.0.indicators.quote.0.high.419,122.800003051758
chart.result.0.indicators.quote.0.high.420,120.019996643066
chart.result.0.indicators.quote.0.high.421,113.98999786377
chart.result.0.indicators.quote.0.high.422,118.919998168945
chart.result.0.indicators.quote.0.high.423,119.910003662109
chart.result.0.indicators.quote.0.high.424,121.529998779297
chart.result.0.indicators.quote.0.high.425,120.699996948242
chart.result.0.indicators.quote.0.high.426,118.720001220703
chart.result.0.indicators.quote.0.high.427,118.949996948242
chart.result.0.indicators.quote.0.high.428,125.319999694824
chart.result.0.indicators.quote.0.high.429,128.169998168945
chart.result.0.indicators.quote.0.high.430,126.98999786377
chart.result.0.indicators.quote.0.high.431,125.389999389648
chart.result.0.indicators.quote.0.high.432,123.73999786377
chart.result.0.indicators.quote.0.high.433,121.080001831055
chart.result.0.indicators.quote.0.high.434,119.419998168945
chart.result.0.indicators.quote.0.high.435,122.669998168945
chart.result.0.indicators.quote.0.high.436,124.099998474121
chart.result.0.indicators.quote.0.high.437,123
chart.result.0.indicators.quote.0.high.438,124.629997253418
chart.result.0.indicators.quote.0.high.439,123.730003356934
chart.result.0.indicators.quote.0.high.440,124.099998474121
chart.result.0.indicators.quote.0.high.441,123.76000213623
chart.result.0.indicators.quote.0.high.442,129.880004882813
chart.result.0.indicators.quote.0.high.443,128.119995117188
chart.result.0.indicators.quote.0.high.444,127.279998779297
chart.result.0.indicators.quote.0.high.445,128.729995727539
chart.result.0.indicators.quote.0.high.446,131.729995727539
chart.result.0.indicators.quote.0.high.447,130.539993286133
chart.result.0.indicators.quote.0.high.448,133.630004882813
chart.result.0.indicators.quote.0.high.449,133.740005493164
chart.result.0.indicators.quote.0.high.450,128
chart.result.0.indicators.quote.0.high.451,123.949996948242
chart.result.0.indicators.quote.0.high.452,122.370002746582
chart.result.0.indicators.quote.0.high.453,123.569999694824
chart.result.0.indicators.quote.0.high.454,126.169998168945
chart.result.0.indicators.quote.0.high.455,127.699996948242
chart.result.0.indicators.quote.0.high.456,130.449996948242
chart.result.0.indicators.quote.0.high.457,130.559997558594
chart.result.0.indicators.quote.0.high.458,129.710006713867
chart.result.0.indicators.quote.0.high.459,128.529998779297
chart.result.0.indicators.quote.0.high.460,131.119995117188
chart.result.0.indicators.quote.0.high.461,133.139999389648
chart.result.0.indicators.quote.0.high.462,134.970001220703
chart.result.0.indicators.quote.0.high.463,134.5
chart.result.0.indicators.quote.0.high.464,132.350006103516
chart.result.0.indicators.quote.0.high.465,132.460006713867
chart.result.0.indicators.quote.0.high.466,133.5
chart.result.0.indicators.quote.0.high.467,133.860000610352
chart.result.0.indicators.quote.0.high.468,125
chart.result.0.indicators.quote.0.high.469,125.589996337891
chart.result.0.indicators.quote.0.high.470,125.620002746582
chart.result.0.indicators.quote.0.high.471,124.800003051758
chart.result.0.indicators.quote.0.high.472,127.180000305176
chart.result.0.indicators.quote.0.high.473,129.929992675781
chart.result.0.indicators.quote.0.high.474,131.470001220703
chart.result.0.indicators.quote.0.high.475,132.050003051758
chart.result.0.indicators.quote.0.high.476,131.539993286133
chart.result.0.indicators.quote.0.high.477,132.309997558594
chart.result.0.indicators.quote.0.high.478,133.880004882813
chart.result.0.indicators.quote.0.high.479,134.679992675781
chart.result.0.indicators.quote.0.high.480,136.919998168945
chart.result.0.indicators.quote.0.high.481,136.309997558594
chart.result.0.indicators.quote.0.high.482,127.879997253418
chart.result.0.indicators.quote.0.high.483,129.059997558594
chart.result.0.indicators.quote.0.high.484,127.949996948242
chart.result.0.indicators.quote.0.high.485,125.199996948242
chart.result.0.indicators.quote.0.high.486,127.339996337891
chart.result.0.indicators.quote.0.high.487,129.610000610352
chart.result.0.indicators.quote.0.high.488,129.690002441406
chart.result.0.indicators.quote.0.high.489,131.990005493164
chart.result.0.indicators.quote.0.high.490,130.570007324219
chart.result.0.indicators.quote.0.high.491,125.639999389648
chart.result.0.indicators.quote.0.high.492,124.059997558594
chart.result.0.indicators.quote.0.high.493,124.75
chart.result.0.indicators.quote.0.high.494,126.730003356934
chart.result.0.indicators.quote.0.high.495,127.349998474121
chart.result.0.indicators.quote.0.high.496,126.360000610352
chart.result.0.indicators.quote.0.high.497,126.610000610352
chart.result.0.indicators.quote.0.high.498,127.150001525879
chart.result.0.indicators.quote.0.high.499,125.099998474121
chart.result.0.indicators.quote.0.high.500,121.279998779297
chart.result.0.indicators.quote.0.high.501,119.830001831055
chart.result.0.indicators.quote.0.high.502,119.339996337891
chart.result.0.indicators.adjclose.0.adjclose.0,53.9799995422363
chart.result.0.indicators.adjclose.0.adjclose.1,53.6300010681152
chart.result.0.indicators.adjclose.0.adjclose.2,53.6500015258789
chart.result.0.indicators.adjclose.0.adjclose.3,53.4799995422363
chart.result.0.indicators.adjclose.0.adjclose.4,53.6800003051758
chart.result.0.indicators.adjclose.0.adjclose.5,54.1100006103516
chart.result.0.indicators.adjclose.0.adjclose.6,54.7799987792969
chart.result.0.indicators.adjclose.0.adjclose.7,54.7000007629395
chart.result.0.indicators.adjclose.0.adjclose.8,58.0499992370605
chart.result.0.indicators.adjclose.0.adjclose.9,60.439998626709
chart.result.0.indicators.adjclose.0.adjclose.10,60.0499992370605
chart.result.0.indicators.adjclose.0.adjclose.11,60.0800018310547
chart.result.0.indicators.adjclose.0.adjclose.12,60.4799995422363
chart.result.0.indicators.adjclose.0.adjclose.13,60.310001373291
chart.result.0.indicators.adjclose.0.adjclose.14,60.7200012207031
chart.result.0.indicators.adjclose.0.adjclose.15,61.9300003051758
chart.result.0.indicators.adjclose.0.adjclose.16,61.9799995422363
chart.result.0.indicators.adjclose.0.adjclose.17,60.2299995422363
chart.result.0.indicators.adjclose.0.adjclose.18,59.689998626709
chart.result.0.indicators.adjclose.0.adjclose.19,60.3400001525879
chart.result.0.indicators.adjclose.0.adjclose.20,60.439998626709
chart.result.0.indicators.adjclose.0.adjclose.21,60.2200012207031
chart.result.0.indicators.adjclose.0.adjclose.22,61.9599990844727
chart.result.0.indicators.adjclose.0.adjclose.23,64.1500015258789
chart.result.0.indicators.adjclose.0.adjclose.24,63.560001373291
chart.result.0.indicators.adjclose.0.adjclose.25,62.5200004577637
chart.result.0.indicators.adjclose.0.adjclose.26,62.0099983215332
chart.result.0.indicators.adjclose.0.adjclose.27,62.4300003051758
chart.result.0.indicators.adjclose.0.adjclose.28,62.6800003051758
chart.result.0.indicators.adjclose.0.adjclose.29,62.3499984741211
chart.result.0.indicators.adjclose.0.adjclose.30,61.9700012207031
chart.result.0.indicators.adjclose.0.adjclose.31,61.9199981689453
chart.result.0.indicators.adjclose.0.adjclose.32,63.189998626709
chart.result.0.indicators.adjclose.0.adjclose.33,60.2999992370605
chart.result.0.indicators.adjclose.0.adjclose.34,60.2200012207031
chart.result.0.indicators.adjclose.0.adjclose.35,62.1500015258789
chart.result.0.indicators.adjclose.0.adjclose.36,62.1199989318848
chart.result.0.indicators.adjclose.0.adjclose.37,61.7999992370605
chart.result.0.indicators.adjclose.0.adjclose.38,62.0499992370605
chart.result.0.indicators.adjclose.0.adjclose.39,63.7799987792969
chart.result.0.indicators.adjclose.0.adjclose.40,62.8899993896484
chart.result.0.indicators.adjclose.0.adjclose.41,64.9400024414063
chart.result.0.indicators.adjclose.0.adjclose.42,65.7200012207031
chart.result.0.indicators.adjclose.0.adjclose.43,66.5
chart.result.0.indicators.adjclose.0.adjclose.44,66.0500030517578
chart.result.0.indicators.adjclose.0.adjclose.45,64.4700012207031
chart.result.0.indicators.adjclose.0.adjclose.46,64.129997253418
chart.result.0.indicators.adjclose.0.adjclose.47,61.7700004577637
chart.result.0.indicators.adjclose.0.adjclose.48,61.2700004577637
chart.result.0.indicators.adjclose.0.adjclose.49,61.1599998474121
chart.result.0.indicators.adjclose.0.adjclose.50,62.0499992370605
chart.result.0.indicators.adjclose.0.adjclose.51,61.2700004577637
chart.result.0.indicators.adjclose.0.adjclose.52,62.5400009155273
chart.result.0.indicators.adjclose.0.adjclose.53,62.2700004577637
chart.result.0.indicators.adjclose.0.adjclose.54,62.9199981689453
chart.result.0.indicators.adjclose.0.adjclose.55,64.4700012207031
chart.result.0.indicators.adjclose.0.adjclose.56,63.6300010681152
chart.result.0.indicators.adjclose.0.adjclose.57,62.8899993896484
chart.result.0.indicators.adjclose.0.adjclose.58,64.0299987792969
chart.result.0.indicators.adjclose.0.adjclose.59,63.7599983215332
chart.result.0.indicators.adjclose.0.adjclose.60,64.4599990844727
chart.result.0.indicators.adjclose.0.adjclose.61,64.4300003051758
chart.result.0.indicators.adjclose.0.adjclose.62,63.7700004577637
chart.result.0.indicators.adjclose.0.adjclose.63,64.4499969482422
chart.result.0.indicators.adjclose.0.adjclose.64,64.9300003051758
chart.result.0.indicators.adjclose.0.adjclose.65,64.9800033569336
chart.result.0.indicators.adjclose.0.adjclose.66,64.870002746582
chart.result.0.indicators.adjclose.0.adjclose.67,64.8499984741211
chart.result.0.indicators.adjclose.0.adjclose.68,64.4499969482422
chart.result.0.indicators.adjclose.0.adjclose.69,65.4700012207031
chart.result.0.indicators.adjclose.0.adjclose.70,64.0199966430664
chart.result.0.indicators.adjclose.0.adjclose.71,69.8000030517578
chart.result.0.indicators.adjclose.0.adjclose.72,71.3099975585938
chart.result.0.indicators.adjclose.0.adjclose.73,70.620002746582
chart.result.0.indicators.adjclose.0.adjclose.74,69.9400024414063
chart.result.0.indicators.adjclose.0.adjclose.75,69.8600006103516
chart.result.0.indicators.adjclose.0.adjclose.76,67.9700012207031
chart.result.0.indicators.adjclose.0.adjclose.77,68.6699981689453
chart.result.0.indicators.adjclose.0.adjclose.78,70.3600006103516
chart.result.0.indicators.adjclose.0.adjclose.79,70.3000030517578
chart.result.0.indicators.adjclose.0.adjclose.80,70.8199996948242
chart.result.0.indicators.adjclose.0.adjclose.81,69.3199996948242
chart.result.0.indicators.adjclose.0.adjclose.82,69.7399978637695
chart.result.0.indicators.adjclose.0.adjclose.83,70.2699966430664
chart.result.0.indicators.adjclose.0.adjclose.84,71.6399993896484
chart.result.0.indicators.adjclose.0.adjclose.85,71.5299987792969
chart.result.0.indicators.adjclose.0.adjclose.86,72.0299987792969
chart.result.0.indicators.adjclose.0.adjclose.87,71.8099975585938
chart.result.0.indicators.adjclose.0.adjclose.88,71.6800003051758
chart.result.0.indicators.adjclose.0.adjclose.89,71.5199966430664
chart.result.0.indicators.adjclose.0.adjclose.90,72
chart.result.0.indicators.adjclose.0.adjclose.91,72.4800033569336
chart.result.0.indicators.adjclose.0.adjclose.92,72.6600036621094
chart.result.0.indicators.adjclose.0.adjclose.93,71.9800033569336
chart.result.0.indicators.adjclose.0.adjclose.94,72.120002746582
chart.result.0.indicators.adjclose.0.adjclose.95,72.2399978637695
chart.result.0.indicators.adjclose.0.adjclose.96,72.8499984741211
chart.result.0.indicators.adjclose.0.adjclose.97,74.8000030517578
chart.result.0.indicators.adjclose.0.adjclose.98,75.629997253418
chart.result.0.indicators.adjclose.0.adjclose.99,75.4100036621094
chart.result.0.indicators.adjclose.0.adjclose.100,75.2300033569336
chart.result.0.indicators.adjclose.0.adjclose.101,75.0199966430664
chart.result.0.indicators.adjclose.0.adjclose.102,75.9700012207031
chart.result.0.indicators.adjclose.0.adjclose.103,75.5699996948242
chart.result.0.indicators.adjclose.0.adjclose.104,75.25
chart.result.0.indicators.adjclose.0.adjclose.105,75.4300003051758
chart.result.0.indicators.adjclose.0.adjclose.106,75.5800018310547
chart.result.0.indicators.adjclose.0.adjclose.107,73.8899993896484
chart.result.0.indicators.adjclose.0.adjclose.108,73.8300018310547
chart.result.0.indicators.adjclose.0.adjclose.109,75.6500015258789
chart.result.0.indicators.adjclose.0.adjclose.110,74.5699996948242
chart.result.0.indicators.adjclose.0.adjclose.111,74.8899993896484
chart.result.0.indicators.adjclose.0.adjclose.112,75.3899993896484
chart.result.0.indicators.adjclose.0.adjclose.113,75.9800033569336
chart.result.0.indicators.adjclose.0.adjclose.114,76.120002746582
chart.result.0.indicators.adjclose.0.adjclose.115,76.9000015258789
chart.result.0.indicators.adjclose.0.adjclose.116,77.379997253418
chart.result.0.indicators.adjclose.0.adjclose.117,77.6500015258789
chart.result.0.indicators.adjclose.0.adjclose.118,76.2300033569336
chart.result.0.indicators.adjclose.0.adjclose.119,76.9400024414063
chart.result.0.indicators.adjclose.0.adjclose.120,77.2200012207031
chart.result.0.indicators.adjclose.0.adjclose.121,77.6699981689453
chart.result.0.indicators.adjclose.0.adjclose.122,78.3300018310547
chart.result.0.indicators.adjclose.0.adjclose.123,79.0199966430664
chart.result.0.indicators.adjclose.0.adjclose.124,78.6699981689453
chart.result.0.indicators.adjclose.0.adjclose.125,78.620002746582
chart.result.0.indicators.adjclose.0.adjclose.126,78.7799987792969
chart.result.0.indicators.adjclose.0.adjclose.127,79.1500015258789
chart.result.0.indicators.adjclose.0.adjclose.128,78.8600006103516
chart.result.0.indicators.adjclose.0.adjclose.129,78.3000030517578
chart.result.0.indicators.adjclose.0.adjclose.130,79.379997253418
chart.result.0.indicators.adjclose.0.adjclose.131,79.3399963378906
chart.result.0.indicators.adjclose.0.adjclose.132,79.5299987792969
chart.result.0.indicators.adjclose.0.adjclose.133,81.0899963378906
chart.result.0.indicators.adjclose.0.adjclose.134,80.7600021362305
chart.result.0.indicators.adjclose.0.adjclose.135,82.1699981689453
chart.result.0.indicators.adjclose.0.adjclose.136,74.5999984741211
chart.result.0.indicators.adjclose.0.adjclose.137,71.4000015258789
chart.result.0.indicators.adjclose.0.adjclose.138,70.2699966430664
chart.result.0.indicators.adjclose.0.adjclose.139,71.25
chart.result.0.indicators.adjclose.0.adjclose.140,71.6399993896484
chart.result.0.indicators.adjclose.0.adjclose.141,72.1500015258789
chart.result.0.indicators.adjclose.0.adjclose.142,71.2399978637695
chart.result.0.indicators.adjclose.0.adjclose.143,71.1800003051758
chart.result.0.indicators.adjclose.0.adjclose.144,70.3499984741211
chart.result.0.indicators.adjclose.0.adjclose.145,70.3099975585938
chart.result.0.indicators.adjclose.0.adjclose.146,70.1900024414063
chart.result.0.indicators.adjclose.0.adjclose.147,70.0999984741211
chart.result.0.indicators.adjclose.0.adjclose.148,69.6800003051758
chart.result.0.indicators.adjclose.0.adjclose.149,69.4300003051758
chart.result.0.indicators.adjclose.0.adjclose.150,70.0699996948242
chart.result.0.indicators.adjclose.0.adjclose.151,70.3899993896484
chart.result.0.indicators.adjclose.0.adjclose.152,70.9400024414063
chart.result.0.indicators.adjclose.0.adjclose.153,68.9599990844727
chart.result.0.indicators.adjclose.0.adjclose.154,70.3000030517578
chart.result.0.indicators.adjclose.0.adjclose.155,70.3199996948242
chart.result.0.indicators.adjclose.0.adjclose.156,68.7699966430664
chart.result.0.indicators.adjclose.0.adjclose.157,69.870002746582
chart.result.0.indicators.adjclose.0.adjclose.158,70.7600021362305
chart.result.0.indicators.adjclose.0.adjclose.159,71.6100006103516
chart.result.0.indicators.adjclose.0.adjclose.160,71.5899963378906
chart.result.0.indicators.adjclose.0.adjclose.161,71.1900024414063
chart.result.0.indicators.adjclose.0.adjclose.162,70.6699981689453
chart.result.0.indicators.adjclose.0.adjclose.163,70.0999984741211
chart.result.0.indicators.adjclose.0.adjclose.164,69.3899993896484
chart.result.0.indicators.adjclose.0.adjclose.165,70.629997253418
chart.result.0.indicators.adjclose.0.adjclose.166,71.0599975585938
chart.result.0.indicators.adjclose.0.adjclose.167,70.6800003051758
chart.result.0.indicators.adjclose.0.adjclose.168,70.0599975585938
chart.result.0.indicators.adjclose.0.adjclose.169,70.75
chart.result.0.indicators.adjclose.0.adjclose.170,70.1900024414063
chart.result.0.indicators.adjclose.0.adjclose.171,70.7099990844727
chart.result.0.indicators.adjclose.0.adjclose.172,70.5699996948242
chart.result.0.indicators.adjclose.0.adjclose.173,70.3600006103516
chart.result.0.indicators.adjclose.0.adjclose.174,69.1999969482422
chart.result.0.indicators.adjclose.0.adjclose.175,70.2099990844727
chart.result.0.indicators.adjclose.0.adjclose.176,71.6100006103516
chart.result.0.indicators.adjclose.0.adjclose.177,70.2799987792969
chart.result.0.indicators.adjclose.0.adjclose.178,70.2799987792969
chart.result.0.indicators.adjclose.0.adjclose.179,70.629997253418
chart.result.0.indicators.adjclose.0.adjclose.180,70.8000030517578
chart.result.0.indicators.adjclose.0.adjclose.181,72.6900024414063
chart.result.0.indicators.adjclose.0.adjclose.182,73.6999969482422
chart.result.0.indicators.adjclose.0.adjclose.183,74.5199966430664
chart.result.0.indicators.adjclose.0.adjclose.184,73.1999969482422
chart.result.0.indicators.adjclose.0.adjclose.185,74.0699996948242
chart.result.0.indicators.adjclose.0.adjclose.186,73.0400009155273
chart.result.0.indicators.adjclose.0.adjclose.187,73.9499969482422
chart.result.0.indicators.adjclose.0.adjclose.188,74.4199981689453
chart.result.0.indicators.adjclose.0.adjclose.189,73.5699996948242
chart.result.0.indicators.adjclose.0.adjclose.190,73.3099975585938
chart.result.0.indicators.adjclose.0.adjclose.191,74.9499969482422
